movie1,movie2,movie3,movie4,movie5,movie6,label
4226,2329,33903,50,2858,39183,0
2329,33903,50,2858,44195,2028,1
33903,50,2858,44195,2028,480,0
50,2858,44195,2028,4993,6539,0
2858,44195,2028,4993,593,8961,1
44195,2028,4993,593,8961,1,1
2028,4993,593,8961,1,356,1
4993,593,8961,1,356,7361,1
593,8961,1,356,7361,380,1
8961,1,356,7361,380,3996,1
1,356,7361,380,3996,2571,1
356,7361,380,3996,2571,590,1
7361,380,3996,2571,590,110,1
380,3996,2571,590,110,457,1
3996,2571,590,110,457,44191,1
2571,590,110,457,44191,7153,1
590,110,457,44191,7153,5952,1
110,457,44191,7153,5952,296,1
457,44191,7153,5952,296,318,1
44191,7153,5952,296,318,589,1
7153,5952,296,318,589,780,0
5952,296,318,589,527,608,1
296,318,589,527,608,377,0
318,589,527,608,349,1198,1
589,527,608,349,1198,47,1
527,608,349,1198,47,736,0
608,349,1198,47,1270,10,1
349,1198,47,1270,10,357,1
1198,47,1270,10,357,454,1
47,1270,10,357,454,1240,1
1270,10,357,454,1240,208,1
10,357,454,1240,208,161,1
357,454,1240,208,161,1265,1
454,1240,208,161,1265,25,1
1240,208,161,1265,25,1193,1
208,161,1265,25,1193,5665,0
161,1265,25,1193,30749,4973,1
1265,25,1193,30749,4973,4235,1
25,1193,30749,4973,4235,2959,1
1193,30749,4973,4235,2959,6380,1
30749,4973,4235,2959,6380,1213,1
150,590,296,380,165,344,0
590,296,380,165,349,457,1
296,380,165,349,457,231,0
380,165,349,457,593,292,1
165,349,457,593,292,161,1
349,457,593,292,161,318,1
457,593,292,161,318,329,0
593,292,161,318,434,208,0
292,161,318,434,253,339,0
161,318,434,253,356,110,1
318,434,253,356,110,185,1
434,253,356,110,185,288,1
253,356,110,185,288,454,1
356,110,185,288,454,480,1
110,185,288,454,480,47,1
185,288,454,480,47,300,0
288,454,480,47,364,410,0
454,480,47,364,589,19,0
480,47,364,589,34,225,1
47,364,589,34,225,367,0
364,589,34,225,377,317,1
589,34,225,377,317,420,0
34,225,377,317,500,1,1
225,377,317,500,1,95,0
377,317,500,1,494,736,1
317,500,1,494,736,780,1
500,1,494,736,780,32,1
1,494,736,780,32,376,0
494,736,780,32,608,648,0
736,780,32,608,104,708,1
780,32,608,104,708,3,1
32,608,104,708,3,112,1
608,104,708,3,112,141,1
104,708,3,112,141,1061,1
708,3,112,141,1061,786,1
3,112,141,1061,786,637,0
112,141,1061,786,18,671,1
141,1061,786,18,671,65,0
1061,786,18,671,52,735,0
3552,2761,2717,1261,1196,1136,1
2761,2717,1261,1196,1136,1197,1
2717,1261,1196,1136,1197,260,1
1261,1196,1136,1197,260,2959,1
1196,1136,1197,260,2959,1213,1
1136,1197,260,2959,1213,2571,0
1197,260,2959,1213,1198,4993,1
349,588,457,595,356,480,1
588,457,595,356,480,10,0
457,595,356,480,161,185,1
595,356,480,161,185,339,1
356,480,161,185,339,454,1
480,161,185,339,454,34,1
161,185,339,454,34,47,0
185,339,454,34,587,21,0
339,454,34,587,539,597,1
454,34,587,539,597,225,1
34,587,539,597,225,317,0
587,539,597,225,350,420,0
539,597,225,350,11,432,0
597,225,350,11,236,474,1
225,350,11,236,474,196,0
350,11,236,474,62,151,0
11,236,474,62,277,485,0
236,474,62,277,371,169,0
474,62,277,371,257,477,0
62,277,371,257,490,79,1
277,371,257,490,79,464,0
371,257,490,79,61,1084,0
471,1199,2712,2232,4878,6333,0
1199,2712,2232,4878,32,2571,1
2712,2232,4878,32,2571,29,1
2232,4878,32,2571,29,741,1
4878,32,2571,29,741,1748,1
32,2571,29,741,1748,5445,0
2571,29,741,1748,1274,1196,0
29,741,1748,1274,2968,1206,1
741,1748,1274,2968,1206,541,1
1748,1274,2968,1206,541,1210,0
1274,2968,1206,541,2117,1921,1
2968,1206,541,2117,1921,3175,1
1206,541,2117,1921,3175,1127,0
541,2117,1921,3175,750,3703,0
2117,1921,3175,750,2529,924,1
1921,3175,750,2529,924,1253,1
3175,750,2529,924,1253,1301,1
750,2529,924,1253,1301,2010,1
2529,924,1253,1301,2010,3959,0
924,1253,1301,2010,1527,1580,0
1253,1301,2010,1527,2021,198,1
1301,2010,1527,2021,198,780,0
2010,1527,2021,198,2009,2600,1
1527,2021,198,2009,2600,4874,1
2021,198,2009,2600,4874,3300,0
198,2009,2600,4874,4941,3863,0
2009,2600,4874,4941,4306,4571,0
2600,4874,4941,4306,3683,1617,0
4874,4941,4306,3683,2730,4226,1
4941,4306,3683,2730,4226,2959,1
4306,3683,2730,4226,2959,293,1
3683,2730,4226,2959,293,1222,1
2730,4226,2959,293,1222,3949,1
4226,2959,293,1222,3949,4262,1
2959,293,1222,3949,4262,5995,1
293,1222,3949,4262,5995,2858,1
1222,3949,4262,5995,2858,1208,1
3949,4262,5995,2858,1208,2890,0
4262,5995,2858,1208,778,1245,1
5995,2858,1208,778,1245,1243,1
2858,1208,778,1245,1243,4979,1
1208,778,1245,1243,4979,4881,1
778,1245,1243,4979,4881,2336,1
1245,1243,4979,4881,2336,5632,1
1243,4979,4881,2336,5632,3160,1
4979,4881,2336,5632,3160,1193,1
4881,2336,5632,3160,1193,3006,0
2336,5632,3160,1193,522,4641,1
5632,3160,1193,522,4641,608,1
3160,1193,522,4641,608,1411,1
1193,522,4641,608,1411,3521,1
522,4641,608,1411,3521,3108,1
4641,608,1411,3521,3108,111,1
608,1411,3521,3108,111,908,1
1411,3521,3108,111,908,3328,1
3521,3108,111,908,3328,3735,1
3108,111,908,3328,3735,3362,1
111,908,3328,3735,3362,1224,1
908,3328,3735,3362,1224,235,1
3328,3735,3362,1224,235,4642,1
3735,3362,1224,235,4642,6001,1
3362,1224,235,4642,6001,5608,0
1224,235,4642,6001,1673,923,0
235,4642,6001,1673,1263,4235,1
4642,6001,1673,1263,4235,1120,0
6001,1673,1263,4235,912,3556,1
1673,1263,4235,912,3556,4280,1
1263,4235,912,3556,4280,2966,1
4235,912,3556,4280,2966,4017,1
912,3556,4280,2966,4017,5945,0
3556,4280,2966,4017,2022,3993,0
4280,2966,4017,2022,1228,1729,1
2966,4017,2022,1228,1729,475,1
4017,2022,1228,1729,475,194,1
2022,1228,1729,475,194,1719,0
1228,1729,475,194,1635,1247,0
1729,475,194,1635,5015,4378,0
475,194,1635,5015,3117,306,1
194,1635,5015,3117,306,308,0
1635,5015,3117,306,307,1273,1
5015,3117,306,307,1273,5013,0
3117,306,307,1273,1237,1437,0
306,307,1273,1237,3476,2686,1
307,1273,1237,3476,2686,1732,1
1273,1237,3476,2686,1732,2467,1
1237,3476,2686,1732,2467,3176,0
3476,2686,1732,2467,2427,6016,1
2686,1732,2467,2427,6016,2692,1
1732,2467,2427,6016,2692,3996,1
2467,2427,6016,2692,3996,6003,0
2427,6016,2692,3996,1916,1785,1
6016,2692,3996,1916,1785,3020,0
2692,3996,1916,1785,4826,377,0
3996,1916,1785,4826,1242,2194,1
1916,1785,4826,1242,2194,110,0
1785,4826,1242,2194,4963,3654,0
4826,1242,2194,4963,3062,2344,0
1242,2194,4963,3062,4027,1216,1
2194,4963,3062,4027,1216,919,1
4963,3062,4027,1216,919,1198,0
3062,4027,1216,919,4886,3751,1
4027,1216,919,4886,3751,2294,1
1216,919,4886,3751,2294,6440,1
919,4886,3751,2294,6440,5902,1
4886,3751,2294,6440,5902,2997,1
3751,2294,6440,5902,2997,5673,1
2294,6440,5902,2997,5673,4349,1
6440,5902,2997,5673,4349,1197,0
5902,2997,5673,4349,3317,1394,1
2997,5673,4349,3317,1394,3911,1
5673,4349,3317,1394,3911,2064,0
4349,3317,1394,3911,5577,5954,1
3317,1394,3911,5577,5954,1089,1
1394,3911,5577,5954,1089,296,1
3911,5577,5954,1089,296,5991,1
5577,5954,1089,296,5991,50,1
5954,1089,296,5991,50,47,1
1089,296,5991,50,47,4011,1
296,5991,50,47,4011,2542,1
5991,50,47,4011,2542,5669,1
50,47,4011,2542,5669,162,0
47,4011,2542,5669,527,1233,1
4011,2542,5669,527,1233,1090,1
2542,5669,527,1233,1090,3742,1
5669,527,1233,1090,3742,6217,1
527,1233,1090,3742,6217,2318,1
1233,1090,3742,6217,2318,3037,1
1090,3742,6217,2318,3037,5873,1
3742,6217,2318,3037,5873,5010,0
6217,2318,3037,5873,590,934,0
2318,3037,5873,590,3033,858,1
3037,5873,590,3033,858,1104,1
5873,590,3033,858,1104,5992,1
590,3033,858,1104,5992,4178,1
3033,858,1104,5992,4178,1172,1
858,1104,5992,4178,1172,41,1
1104,5992,4178,1172,41,6335,1
5992,4178,1172,41,6335,1221,1
4178,1172,41,6335,1221,3000,1
1172,41,6335,1221,3000,6,1
41,6335,1221,3000,6,21,0
6335,1221,3000,6,353,2273,0
1221,3000,6,353,4448,163,0
3000,6,353,4448,2763,2490,0
6,353,4448,2763,2167,10,0
353,4448,2763,2167,3729,1573,0
4448,2763,2167,3729,1480,3555,0
2763,2167,3729,1480,648,1722,0
2167,3729,1480,648,5155,5254,0
3729,1480,648,5155,5423,2723,1
1480,648,5155,5423,2723,6157,0
648,5155,5423,2723,3977,3623,0
5155,5423,2723,3977,1320,2826,0
5423,2723,3977,1320,1690,5574,1
2723,3977,1320,1690,5574,4369,0
3977,1320,1690,5574,1687,4310,0
1320,1690,5574,1687,3196,1960,1
1690,5574,1687,3196,1960,2067,1
5574,1687,3196,1960,2067,760,1
1687,3196,1960,2067,760,1183,1
3196,1960,2067,760,1183,4008,1
1960,2067,760,1183,4008,5684,0
2067,760,1183,4008,4047,4223,0
760,1183,4008,4047,3448,356,1
1183,4008,4047,3448,356,5425,1
4008,4047,3448,356,5425,4577,1
4047,3448,356,5425,4577,1619,0
3448,356,5425,4577,5107,2106,1
356,5425,4577,5107,2106,3836,1
5425,4577,5107,2106,3836,5420,0
4577,5107,2106,3836,3053,1391,1
5107,2106,3836,3053,1391,161,0
2106,3836,3053,1391,4896,2006,0
3836,3053,1391,4896,3070,4951,0
3053,1391,4896,3070,3698,497,1
1391,4896,3070,3698,497,25,1
4896,3070,3698,497,25,1912,1
3070,3698,497,25,1912,866,1
3698,497,25,1912,866,2396,1
497,25,1912,866,2396,247,1
25,1912,866,2396,247,1265,1
1912,866,2396,247,1265,2248,1
866,2396,247,1265,2248,899,1
2396,247,1265,2248,899,1357,1
247,1265,2248,899,1357,902,1
1265,2248,899,1357,902,4720,1
2248,899,1357,902,4720,4978,1
899,1357,902,4720,4978,5959,0
1357,902,4720,4978,593,16,1
902,4720,4978,593,16,1275,0
4720,4978,593,16,3418,1291,0
4978,593,16,3418,1610,457,0
593,16,3418,1610,2058,3702,0
16,3418,1610,2058,2115,288,1
3418,1610,2058,2115,288,112,0
1610,2058,2115,288,3481,3462,1
2058,2115,288,3481,3462,3629,1
2115,288,3481,3462,3629,1281,1
288,3481,3462,3629,1281,4014,1
3481,3462,3629,1281,4014,1136,1
3462,3629,1281,4014,1136,3114,1
3629,1281,4014,1136,3114,2918,1
1281,4014,1136,3114,2918,1449,1
4014,1136,3114,2918,1449,4225,1
1136,3114,2918,1449,4225,223,1
3114,2918,1449,4225,223,3363,0
2918,1449,4225,223,3210,1784,1
1449,4225,223,3210,1784,3052,0
4225,223,3210,1784,2321,2359,0
223,3210,1784,2321,441,2863,1
3210,1784,2321,441,2863,2174,0
1784,2321,441,2863,3812,3925,1
2321,441,2863,3812,3925,5810,1
441,2863,3812,3925,5810,5615,0
2863,3812,3925,5810,1037,3438,0
3812,3925,5810,1037,1590,2126,0
3925,5810,1037,1590,1377,1833,0
5810,1037,1590,1377,1432,3717,0
1037,1590,1377,1432,2843,4849,1
1590,1377,1432,2843,4849,4678,0
1377,1432,2843,4849,2295,799,0
1432,2843,4849,2295,3323,3174,1
2843,4849,2295,3323,3174,345,1
4849,2295,3323,3174,345,348,1
2295,3323,3174,345,348,1963,1
3323,3174,345,348,1963,1641,1
3174,345,348,1963,1641,1779,0
345,348,1963,1641,4545,788,0
348,1963,1641,4545,2672,2311,1
1963,1641,4545,2672,2311,2528,0
1641,4545,2672,2311,2391,5528,0
4545,2672,2311,2391,2551,3147,1
2672,2311,2391,2551,3147,1625,1
2311,2391,2551,3147,1625,5418,0
2391,2551,3147,1625,482,5293,0
2551,3147,1625,482,1343,1407,0
3147,1625,482,1343,1805,1645,1
1625,482,1343,1805,1645,4640,0
482,1343,1805,1645,3535,4865,0
1343,1805,1645,3535,18,4919,0
1805,1645,3535,18,1597,6059,0
1645,3535,18,1597,3409,2320,1
3535,18,1597,3409,2320,600,1
18,1597,3409,2320,600,2605,0
1597,3409,2320,600,1754,3474,1
3409,2320,600,1754,3474,3355,1
2320,600,1754,3474,3355,4898,0
600,1754,3474,3355,1213,2580,1
1754,3474,3355,1213,2580,1466,1
3474,3355,1213,2580,1466,431,1
3355,1213,2580,1466,431,5956,1
1213,2580,1466,431,5956,1061,1
2580,1466,431,5956,1061,4889,0
1466,431,5956,1061,3301,3761,1
431,5956,1061,3301,3761,4954,1
5956,1061,3301,3761,4954,3272,1
1061,3301,3761,4954,3272,1447,1
3301,3761,4954,3272,1447,6067,1
3761,4954,3272,1447,6067,81,0
4954,3272,1447,6067,2387,5312,0
3272,1447,6067,2387,4361,4774,0
1447,6067,2387,4361,5110,2539,0
6067,2387,4361,5110,4628,5131,1
2387,4361,5110,4628,5131,3045,1
4361,5110,4628,5131,3045,5095,1
5110,4628,5131,3045,5095,3862,0
4628,5131,3045,5095,3450,2683,1
5131,3045,5095,3450,2683,141,1
3045,5095,3450,2683,141,2622,0
5095,3450,2683,141,2572,5298,1
3450,2683,141,2572,5298,2567,0
2683,141,2572,5298,372,333,0
141,2572,5298,372,2496,4728,0
2572,5298,372,2496,4738,3617,0
5298,372,2496,4738,3858,2765,0
372,2496,4738,3858,4681,231,0
2496,4738,3858,4681,5083,4773,0
4738,3858,4681,5083,4307,3254,0
3858,4681,5083,4307,4032,3901,0
4681,5083,4307,4032,1271,1611,1
5083,4307,4032,1271,1611,4300,1
4307,4032,1271,1611,4300,1884,1
4032,1271,1611,4300,1884,1173,1
1271,1611,4300,1884,1173,2310,0
1611,4300,1884,1173,4308,3747,1
4300,1884,1173,4308,3747,215,1
1884,1173,4308,3747,215,3910,1
1173,4308,3747,215,3910,4246,0
4308,3747,215,3910,2728,1302,1
3747,215,3910,2728,1302,3105,1
215,3910,2728,1302,3105,3198,1
3910,2728,1302,3105,3198,4239,1
2728,1302,3105,3198,4239,5421,1
1302,3105,3198,4239,5421,4995,1
3105,3198,4239,5421,4995,1704,1
3198,4239,5421,4995,1704,2329,1
4239,5421,4995,1704,2329,3950,1
5421,4995,1704,2329,3950,3271,1
4995,1704,2329,3950,3271,5464,1
1704,2329,3950,3271,5464,4776,0
2329,3950,3271,5464,318,2607,1
3950,3271,5464,318,2607,1225,1
3271,5464,318,2607,1225,3967,1
5464,318,2607,1225,3967,1952,1
318,2607,1225,3967,1952,971,1
2607,1225,3967,1952,971,4019,0
1225,3967,1952,971,4888,3916,0
3967,1952,971,4888,3078,5267,0
1952,971,4888,3078,4389,253,0
971,4888,3078,4389,2474,2976,1
4888,3078,4389,2474,2976,3186,0
3078,4389,2474,2976,5014,4811,1
4389,2474,2976,5014,4811,892,0
2474,2976,5014,4811,412,3992,1
2976,5014,4811,412,3992,1918,0
5014,4811,412,3992,1036,1370,0
4811,412,3992,1036,2993,3740,1
412,3992,1036,2993,3740,2948,1
3992,1036,2993,3740,2948,2947,1
1036,2993,3740,2948,2947,2949,1
2993,3740,2948,2947,2949,2991,1
3740,2948,2947,2949,2991,3635,1
2948,2947,2949,2991,3635,3639,1
2947,2949,2991,3635,3639,3984,1
2949,2991,3635,3639,3984,3082,0
2991,3635,3639,3984,2989,3633,0
3635,3639,3984,2989,720,319,1
3639,3984,2989,720,319,4029,1
3984,2989,720,319,4029,4007,1
2989,720,319,4029,4007,4350,1
720,319,4029,4007,4350,6679,1
319,4029,4007,4350,6679,6645,1
4029,4007,4350,6679,6645,6624,0
4007,4350,6679,6645,6588,6572,1
4350,6679,6645,6588,6572,6551,1
6679,6645,6588,6572,6551,6539,0
6645,6588,6572,6551,6285,6264,0
6588,6572,6551,6285,6192,6188,0
6572,6551,6285,6192,6187,6062,0
6551,6285,6192,6187,5881,5809,0
6285,6192,6187,5881,5818,5791,1
6192,6187,5881,5818,5791,5501,0
6187,5881,5818,5791,4157,4054,1
5881,5818,5791,4157,4054,3969,1
5818,5791,4157,4054,3969,4016,0
5791,4157,4054,3969,3888,3879,0
4157,4054,3969,3888,3285,3253,1
4054,3969,3888,3285,3253,3150,1
3969,3888,3285,3253,3150,2952,1
3888,3285,3253,3150,2952,2841,1
3285,3253,3150,2952,2841,2782,1
3253,3150,2952,2841,2782,2769,0
3150,2952,2841,2782,2710,2701,0
2952,2841,2782,2710,2541,2485,0
2841,2782,2710,2541,2443,2302,1
2782,2710,2541,2443,2302,2143,0
2710,2541,2443,2302,1961,1941,1
2541,2443,2302,1961,1941,2563,1
2443,2302,1961,1941,2563,1695,1
2302,1961,1941,2563,1695,1542,1
1961,1941,2563,1695,1542,1529,0
1941,2563,1695,1542,1358,1393,0
2563,1695,1542,1358,1251,1257,0
1695,1542,1358,1251,36,1,1
1542,1358,1251,36,1,14,1
1358,1251,36,1,14,4439,1
1251,36,1,14,4439,6564,0
36,1,14,4439,4873,3148,1
1,14,4439,4873,3148,337,1
14,4439,4873,3148,337,26,1
4439,4873,3148,337,26,3429,1
4873,3148,337,26,3429,5266,0
3148,337,26,3429,5016,3618,0
337,26,3429,5016,4037,6552,1
26,3429,5016,4037,6552,1258,1
3429,5016,4037,6552,1258,3182,0
5016,4037,6552,1258,1730,5680,0
4037,6552,1258,1730,1200,1866,1
6552,1258,1730,1200,1866,714,1
1258,1730,1200,1866,714,2105,1
1730,1200,1866,714,2105,5379,1
1200,1866,714,2105,5379,5026,1
1866,714,2105,5379,5026,5668,1
714,2105,5379,5026,5668,3968,1
2105,5379,5026,5668,3968,5618,1
5379,5026,5668,3968,5618,6774,1
5026,5668,3968,5618,6774,249,1
5668,3968,5618,6774,249,1279,1
3968,5618,6774,249,1279,1214,1
5618,6774,249,1279,1214,6537,0
6774,249,1279,1214,17,6534,0
249,1279,1214,17,1207,1799,0
1279,1214,17,1207,4973,3044,1
1214,17,1207,4973,3044,1676,1
17,1207,4973,3044,1676,1883,1
1207,4973,3044,1676,1883,3994,0
4973,3044,1676,1883,2857,1298,0
3044,1676,1883,2857,4848,6874,1
1676,1883,2857,4848,6874,6193,0
1883,2857,4848,6874,5498,1095,1
2857,4848,6874,5498,1095,5650,0
4848,6874,5498,1095,176,1219,0
6874,5498,1095,176,6341,4160,1
5498,1095,176,6341,4160,2971,1
1095,176,6341,4160,2971,7153,0
176,6341,4160,2971,1186,6947,0
6341,4160,2971,1186,7022,7090,1
4160,2971,1186,7022,7090,6711,1
2971,1186,7022,7090,6711,1267,1
1186,7022,7090,6711,1267,1252,1
7022,7090,6711,1267,1252,2034,0
7090,6711,1267,1252,1227,2076,1
6711,1267,1252,1227,2076,1295,1
1267,1252,1227,2076,1295,5646,1
1252,1227,2076,1295,5646,3557,0
1227,2076,1295,5646,97,45,0
2076,1295,5646,97,94,1464,1
1295,5646,97,94,1464,1365,1
5646,97,94,1464,1365,1598,0
97,94,1464,1365,2696,1672,0
94,1464,1365,2696,4146,3185,1
1464,1365,2696,4146,3185,1827,0
1365,2696,4146,3185,3003,4152,1
2696,4146,3185,3003,4152,4267,0
4146,3185,3003,4152,6041,7076,1
3185,3003,4152,6041,7076,6969,1
3003,4152,6041,7076,6969,7123,1
4152,6041,7076,6969,7123,6978,0
6041,7076,6969,7123,2691,6902,1
7076,6969,7123,2691,6902,7038,1
6969,7123,2691,6902,7038,6971,1
7123,2691,6902,7038,6971,273,0
2691,6902,7038,6971,4407,3503,1
6902,7038,6971,4407,3503,6754,0
7038,6971,4407,3503,6881,903,1
6971,4407,3503,6881,903,6380,0
4407,3503,6881,903,6890,5062,1
3503,6881,903,6890,5062,7265,1
6881,903,6890,5062,7265,6571,1
903,6890,5062,7265,6571,6688,0
6890,5062,7265,6571,1215,3275,1
5062,7265,6571,1215,3275,745,1
7265,6571,1215,3275,745,1262,1
6571,1215,3275,745,1262,1148,1
1215,3275,745,1262,1148,6932,0
3275,745,1262,1148,5772,6796,0
745,1262,1148,5772,3081,1270,0
1262,1148,5772,3081,1246,6305,1
1148,5772,3081,1246,6305,70,1
5772,3081,1246,6305,70,2502,1
3081,1246,6305,70,2502,6879,0
1246,6305,70,2502,7352,7371,1
6305,70,2502,7352,7371,7934,1
70,2502,7352,7371,7934,7147,1
2502,7352,7371,7934,7147,7802,1
7352,7371,7934,7147,7802,7698,0
7371,7934,7147,7802,7438,6334,0
7934,7147,7802,7438,8042,7449,0
7147,7802,7438,8042,7264,7361,1
7802,7438,8042,7264,7361,7299,1
7438,8042,7264,7361,7299,8370,1
8042,7264,7361,7299,8370,8581,1
7264,7361,7299,8370,8581,3158,1
7361,7299,8370,8581,3158,6620,1
7299,8370,8581,3158,6620,8949,1
8370,8581,3158,6620,8949,32031,0
8581,3158,6620,8949,8784,6870,0
3158,6620,8949,8784,8973,8984,0
6620,8949,8784,8973,1204,1968,1
8949,8784,8973,1204,1968,2762,1
8784,8973,1204,1968,2762,3897,1
8973,1204,1968,2762,3897,3915,1
1204,1968,2762,3897,3915,4446,0
1968,2762,3897,3915,5903,7048,1
2762,3897,3915,5903,7048,3783,1
3897,3915,5903,7048,3783,32587,1
3915,5903,7048,3783,32587,1073,1
5903,7048,3783,32587,1073,4015,0
7048,3783,32587,1073,6863,7254,1
3783,32587,1073,6863,7254,8360,0
32587,1073,6863,7254,44191,43396,0
1073,6863,7254,44191,904,5690,1
6863,7254,44191,904,5690,30749,1
1196,3247,110,1200,1210,1214,1
3247,110,1200,1210,1214,2028,1
110,1200,1210,1214,2028,858,0
1200,1210,1214,2028,1036,1222,1
1210,1214,2028,1036,1222,1233,1
1214,2028,1036,1222,1233,1242,1
2028,1036,1222,1233,1242,1610,1
1036,1222,1233,1242,1610,480,1
1222,1233,1242,1610,480,589,1
1233,1242,1610,480,589,733,1
1242,1610,480,589,733,2194,1
1610,480,589,733,2194,3654,1
480,589,733,2194,3654,3703,0
589,733,2194,3654,380,474,1
733,2194,3654,380,474,1201,1
2194,3654,380,474,1201,2947,1
3654,380,474,1201,2947,3793,0
380,474,1201,2947,1287,1304,1
474,1201,2947,1287,1304,1387,1
1201,2947,1287,1304,1387,1408,1
2947,1287,1304,1387,1408,2288,0
1287,1304,1387,1408,377,457,1
1304,1387,1408,377,457,2529,1
1387,1408,377,457,2529,2872,0
1408,377,457,2529,3062,4085,1
377,457,2529,3062,4085,3107,1
457,2529,3062,4085,3107,3418,0
2529,3062,4085,3107,2534,3755,1
3062,4085,3107,2534,3755,1527,0
4085,3107,2534,3755,3527,1220,1
3107,2534,3755,3527,1220,1580,1
2534,3755,3527,1220,1580,2662,0
3755,3527,1220,1580,2993,1370,1
3527,1220,1580,2993,1370,2058,1
1220,1580,2993,1370,2058,3256,0
27156,2579,4226,6283,5995,5816,0
2579,4226,6283,5995,74754,8807,0
4226,6283,5995,74754,33794,184641,0
6283,5995,74754,33794,159817,171011,1
5995,74754,33794,159817,171011,48780,1
74754,33794,159817,171011,48780,70533,0
33794,159817,171011,48780,57183,59022,0
159817,171011,48780,57183,59315,60040,0
171011,48780,57183,59315,58559,84187,0
48780,57183,59315,58559,79132,81845,1
57183,59315,58559,79132,81845,80463,1
59315,58559,79132,81845,80463,84152,1
58559,79132,81845,80463,84152,86332,0
79132,81845,80463,84152,88140,89745,1
81845,80463,84152,88140,89745,94677,1
80463,84152,88140,89745,94677,91529,1
84152,88140,89745,94677,91529,97304,1
88140,89745,94677,91529,97304,106873,0
89745,94677,91529,97304,148978,102125,1
94677,91529,97304,148978,102125,162982,0
91529,97304,148978,102125,105653,106920,1
97304,148978,102125,105653,106920,106072,0
148978,102125,105653,106920,106782,112552,1
102125,105653,106920,106782,112552,112290,1
105653,106920,106782,112552,112290,109578,1
106920,106782,112552,112290,109578,108932,1
106782,112552,112290,109578,108932,109374,1
112552,112290,109578,108932,109374,193571,1
112290,109578,108932,109374,193571,110102,1
109578,108932,109374,193571,110102,112852,1
108932,109374,193571,110102,112852,114935,1
109374,193571,110102,112852,114935,116797,1
193571,110102,112852,114935,116797,114180,0
110102,112852,114935,116797,109487,114662,0
112852,114935,116797,109487,117887,119145,1
114935,116797,109487,117887,119145,174479,1
116797,109487,117887,119145,174479,127152,1
109487,117887,119145,174479,127152,127212,1
117887,119145,174479,127152,127212,122892,0
119145,174479,127152,127212,193573,122900,1
174479,127152,127212,193573,122900,193579,0
127152,127212,193573,122900,142488,136562,1
127212,193573,122900,142488,136562,117895,0
193573,122900,142488,136562,157369,148626,1
122900,142488,136562,157369,148626,162968,1
142488,136562,157369,148626,162968,136864,0
136562,157369,148626,162968,122920,170907,1
157369,148626,162968,122920,170907,172705,1
148626,162968,122920,170907,172705,163134,0
162968,122920,170907,172705,168090,165639,1
122920,170907,172705,168090,165639,164179,1
170907,172705,168090,165639,164179,163645,1
